"id","label","KBM7_CS_label","wang_consensus_o","wang_consensus_e","label_crispr_100","label_crispr_50","label_crispr_25","label_crispr_10","label_CS_ACH_most_freq","label_CS_ACH_CS0_100","fba_label","avana0","avana10","EPGAT_OGEE","avana_OGEE","sanger_OGEE","novartis_OGEE"
"ENSG00000092621","n209","NE","CS1","E","NE","NE","NE","NE","NE","CS3","CS3","false","NE","NE","E","NE","NE","NE"
"ENSG00000119640","n210","NE","CS7","NE","NE","NE","NE","NE","NE","CS5","CS5","false","NE","NE","NE","NE","NE",NA
"ENSG00000165434","n211","NE","CS8","NE","NE","NE","NE","NE","NE","CS4","CS4","true","NE","NE","NE","NE","NE",NA
"ENSG00000168237","n212","NE","CS7","NE","NE","NE","NE","NE","NE","CS5","CS5","true","NE","NE","NE","NE","NE","NE"
"ENSG00000172331","n213","NE","CS9","NE","NE","NE","NE","NE","NE","CS4","CS4","true","NE","NE","NE","NE","NE","NE"
"ENSG00000135069","n214","NE","CS5","NE","NE","NE","NE","NE","NE","CS3","CS3","true","NE","NE","E","NE","NE","NE"
"ENSG00000004864","n215","NE","CS7","NE","NE","NE","NE","NE","NE","CS5","CS5","false","NE","NE","E","NE","NE","NE"
"ENSG00000129596","n216","NE","CS8","NE","NE","NE","NE","NE","NE","CS6","CS6","true","NE","NE","NE","NE","NE",NA
"ENSG00000120053","n217","E","CS8","E","NE","NE","NE","NE","NE","CS5","CS5","true","NE","NE","E","NE","NE","NE"
"ENSG00000125166","n218","NE","CS2","NE","NE","NE","NE","NE","NE","CS2","CS2","true","NE","NE","E","NE","NE",NA
"ENSG00000147647","n219","NE","CS5","NE","NE","NE","NE","NE","NE","CS6","CS6","true","NE","NE","NE","NE","NE",NA
"ENSG00000092964","n220","NE","CS3","NE","NE","NE","NE","NE","NE","CS7","CS7","false","NE","NE","NE","NE","NE","NE"
"ENSG00000104808","n221","ND","CS9","NE","NE","NE","NE","NE","NE","CS6","CS6","false","NE","NE","NE","NE","NE",NA
"ENSG00000001630","n222","NE","CS9","NE","NE","NE","NE","NE","NE","CS6","CS6","true","NE","NE","E","NE","NE","NE"
"ENSG00000052802","n223","NE","CS7","NE","NE","NE","NE","NE","NE","CS7","CS7","false","NE","NE","E","NE","NE",NA
"ENSG00000132570","n224","ND","CS7","NE","NE","NE","NE","NE","NE","CS4","CS4","false","NE","NE","NE","NE","NE",NA
"ENSG00000171759","n225","NE","CS7","NE","NE","NE","NE","NE","NE","CS6","CS6","true","NE","NE","NE","NE","NE",NA
"ENSG00000129167","n226","NE","CS4","NE","NE","NE","NE","NE","NE","CS5","CS5","false","NE","NE","E","NE","NE","NE"
"ENSG00000010379","n227","NE","CS6","NE","NE","NE","NE","NE","NE","CS5","CS5","false","NE","NE","E","NE","NE","NE"
"ENSG00000128683","n228","NE","CS5","NE","NE","NE","NE","NE","NE","CS4","CS4","false","NE","NE","NE","NE","NE",NA
"ENSG00000111181","n229","NE","CS1","NE","NE","NE","NE","NE","NE","CS5","CS5","true","NE","NE","E","NE","NE","NE"
"ENSG00000123643","n230","NE","CS3","NE","NE","NE","NE","NE","NE","CS5","CS5","true","NE","NE","NE","NE","NE","NE"
"ENSG00000133313","n231","E","CS9","NE","NE","NE","NE","NE","NE","CS6","CS6","false","NE","NE","NE","NE","NE",NA
"ENSG00000143149","n232","NE","CS7","NE","NE","NE","NE","NE","NE","CS5","CS5","true","NE","NE","NE","NE","NE","NE"
"ENSG00000099377","n233","NE","CS2","NE","NE","NE","NE","NE","NE","CS4","CS4","true","NE","NE","E","NE","NE",NA
"ENSG00000095596","n234","E","CS2","NE","NE","NE","NE","NE","NE","CS4","CS4","true","NE","NE","E","NE","NE","NE"
"ENSG00000104951","n235","NE","CS1","NE","NE","NE","NE","NE","NE","CS5","CS5","true","NE","NE","NE","NE","NE",NA
"ENSG00000159650","n236","E","CS3","NE","NE","NE","NE","NE","NE","CS5","CS5","true","NE","NE","NE","NE","NE",NA
"ENSG00000113924","n237","NE","CS8","NE","NE","NE","NE","NE","NE","CS6","CS6","true","NE","NE","NE","NE","NE",NA
"ENSG00000003137","n238","NE","CS2","NE","NE","NE","NE","NE","NE","CS6","CS6","true","NE","NE","E","NE","NE","NE"
"ENSG00000182199","n239","NE","CS0","E","NE","NE","NE","NE","NE","CS3","CS3","true","NE","NE","E","NE","NE","NE"
"ENSG00000106397","n240","NE","CS3","NE","NE","NE","NE","NE","NE","CS6","CS6","true","NE","NE","NE","NE","NE","NE"
"ENSG00000160282","n241","NE","CS2","NE","NE","NE","NE","NE","NE","CS5","CS5","true","NE","NE","E","NE","NE",NA
"ENSG00000136371","n242","NE","CS1","E","NE","NE","NE","NE","NE","CS6","CS6","true","NE","NE","NE","NE","NE",NA
"ENSG00000176974","n243","NE","CS1","E","NE","NE","NE","NE","NE","CS5","CS5","true","NE","NE","NE","NE","NE","NE"
"ENSG00000176890","n244","NE","CS0","E","NE","NE","NE","NE","NE","CS2","CS2","true","E","E","E","NE","NE","NE"
"ENSG00000091140","n245","NE","CS0","E","NE","NE","NE","NE","NE","CS2","CS2","true","E","NE","E","NE","NE","NE"
"ENSG00000123453","n246","ND","CS2","E","NE","NE","NE","NE","NE","CS4","CS4","true","NE","NE","E","NE","NE","NE"
"ENSG00000188641","n247","NE","CS7","NE","NE","NE","NE","NE","NE","CS4","CS4","true","NE","NE","E","NE","NE","NE"
"ENSG00000080166","n248","NE","CS6","NE","NE","NE","NE","NE","NE","CS6","CS6","true","NE","NE","NE","NE","NE","NE"
"ENSG00000122787","n249","ND","CS7","NE","NE","NE","NE","NE","NE","CS3","CS3","true","NE","NE","NE","NE","NE","NE"
"ENSG00000203857","n250","E","CS3","NE","NE","NE","NE","NE","NE","CS2","CS2","false","NE","NE","NE","NE","NE",NA
"ENSG00000147155","n251","NE","CS7","NE","NE",NA,NA,NA,NA,NA,NA,"true","NE","NE","NE","NE","NE",NA
"ENSG00000128039","n252","NE","CS0","E","NE","NE","NE","NE","NE","CS4","CS4","false","NE","NE","E","NE","NE","NE"
"ENSG00000151632","n253","NE","CS3","NE","NE","NE","NE","NE","NE","CS4","CS4","false","NE","NE","NE","NE","NE","NE"
"ENSG00000173638","n254","NE","CS1","NE","NE","NE","NE","NE","NE","CS5","CS5","true","NE","NE","NE","NE","NE","NE"
"ENSG00000183077","n255","ND","CS3","NE","NE","NE","NE","NE","NE","CS4","CS4","true","NE","NE","NE","NE","NE",NA
"ENSG00000131203","n256","NE","CS5","NE","NE","NE","NE","NE","NE","CS6","CS6","false","NE","NE","NE","NE","NE",NA
"ENSG00000150540","n257","ND","CS7","NE","NE","NE","NE","NE","NE","CS5","CS5","true","NE","NE","NE","NE","NE",NA
"ENSG00000110195","n258","ND","CS5","NE","NE","NE","NE","NE","NE","CS6","CS6","false","NE","NE","NE","NE","NE","NE"
"ENSG00000177000","n259","NE","CS7","E","NE","NE","NE","NE","NE","CS7","CS7","true","NE","NE","NE","NE","NE","NE"
"ENSG00000102172","n260","NE","CS5","NE","NE",NA,NA,NA,NA,NA,NA,"false","NE","NE","NE","NE","NE",NA
"ENSG00000116649","n261","ND","CS0","E","NE","NE","NE","NE","NE","CS3","CS3","true","NE","NE","E","NE","NE","NE"
"ENSG00000006625","n262","NE","CS7","NE","NE","NE","NE","NE","NE","CS5","CS5","false","NE","NE","NE","NE","NE",NA
"ENSG00000128050","n263","NE","CS0","E","NE","NE","NE","NE","NE","CS2","CS2","true","E","NE","E","NE","NE",NA
"ENSG00000128059","n264","NE","CS0","E","E","NE","NE","NE","E","CS1","CS1","true","E","E","E","NE","NE","NE"
"ENSG00000178921","n265","E","CS0","E","E","NE","NE","NE","NE","CS2","CS2","true","NE","NE","E","NE","NE",NA
"ENSG00000108474","n266","NE","CS3","NE","NE","NE","NE","NE","NE","CS3","CS3","true","NE","NE","NE","NE","NE",NA
"ENSG00000157353","n267","NE",NA,NA,NA,"NE","NE","NE","NE","CS5","CS5","true","ND","ND","NE",NA,NA,"NE"
"ENSG00000116096","n268","ND","CS4","NE","NE","NE","NE","NE","NE","CS5","CS5","true","NE","NE","E","NE","NE","NE"
"ENSG00000110871","n269","NE","CS1","NE","NE","NE","NE","NE","NE","CS2","CS2","true","NE","NE","E","NE","NE","NE"
"ENSG00000049239","n270","NE","CS2","NE","NE","NE","NE","NE","NE","CS5","CS5","false","NE","NE","NE","NE","NE","NE"
"ENSG00000150787","n271","NE","CS8","NE","NE","NE","NE","NE","NE","CS7","CS7","true","NE","NE","NE","NE","NE",NA
"ENSG00000109929","n272","E","CS8","NE","NE","NE","NE","NE","NE","CS5","CS5","true","NE","NE","NE","NE","NE",NA
"ENSG00000164089","n273","NE","CS3","NE","NE","NE","NE","NE","NE","CS4","CS4","true","NE","NE","NE","NE","NE",NA
"ENSG00000152779","n274","NE","CS7","NE","NE","NE","NE","NE","NE","CS4","CS4","false","NE","NE","NE","NE","NE",NA
"ENSG00000108381","n275","ND","CS8","NE","NE","NE","NE","NE","NE","CS7","CS7","false","NE","NE","NE","NE","NE",NA
"ENSG00000172497","n276","NE","CS7","NE","NE","NE","NE","NE","NE","CS1","CS1","true","E","NE","NE","NE","NE","NE"
"ENSG00000068903","n277","E","CS2","NE","NE","NE","NE","NE","NE","CS4","CS4","false","NE","NE","NE","NE","NE","NE"
"ENSG00000162066","n278","ND","CS1","NE","NE","NE","NE","NE","NE","CS5","CS5","false","NE","NE","E","NE","NE",NA
"ENSG00000087085","n279","NE","CS3","NE","NE","NE","NE","NE","NE","CS4","CS4","false","NE","NE","E","NE","NE","NE"
"ENSG00000125246","n280","ND","CS8","NE","NE","NE","NE","NE","NE","CS7","CS7","true","NE","NE","E","NE","NE",NA
"ENSG00000103876","n281","NE","CS3","NE","NE","NE","NE","NE","NE","CS5","CS5","true","NE","NE","E","NE","NE",NA
"ENSG00000117305","n282","NE","CS3","NE","NE","NE","NE","NE","NE","CS5","CS5","true","NE","NE","NE","NE","NE",NA
"ENSG00000081760","n283","NE","CS7","NE","NE","NE","NE","NE","NE","CS5","CS5","true","NE","NE","NE","NE","NE",NA
"ENSG00000120437","n284","NE","CS7","NE","NE","NE","NE","NE","NE","CS6","CS6","true","NE","NE","NE","NE","NE",NA
"ENSG00000083720","n285","NE","CS1","NE","NE","NE","NE","NE","NE","CS6","CS6","false","NE","NE","E","NE","NE",NA
"ENSG00000075239","n286","NE","CS8","NE","NE","NE","NE","NE","NE","CS5","CS5","true","NE","NE","NE","NE","NE",NA
"ENSG00000131069","n287","NE","CS4","NE","NE","NE","NE","NE","NE","CS6","CS6","true","NE","NE","NE","NE","NE",NA
"ENSG00000021488","n288","NE","CS4","NE","NE","NE","NE","NE","NE","CS5","CS5","true","NE","NE","NE","NE","NE","NE"
"ENSG00000084453","n289","NE","CS7","NE","NE","NE","NE","NE","NE","CS6","CS6","true","NE","NE","NE","NE","NE",NA
"ENSG00000131473","n290","NE","CS0","E","E","NE","NE","NE","NE","CS1","CS1","true","NE","NE","E","NE","NE","NE"
"ENSG00000023041","n291","NE","CS6","NE","NE","NE","NE","NE","NE","CS6","CS6","false","NE","NE","NE","NE","NE",NA
"ENSG00000169359","n292","NE","CS2","NE","NE","NE","NE","NE","NE","CS4","CS4","true","E","NE","E","NE","NE",NA
"ENSG00000130066","n293","NE","CS8","NE","NE",NA,NA,NA,NA,NA,NA,"false","NE","NE","NE","NE","NE","NE"
"ENSG00000103150","n294","NE","CS6","NE","NE","NE","NE","NE","NE","CS5","CS5","true","NE","NE","NE","NE","NE",NA
"ENSG00000062485","n295","NE","CS2","NE","NE","NE","NE","NE","NE","CS1","CS1","true","NE","NE","E","NE","NE","NE"
"ENSG00000100116","n296","NE","CS2","NE","NE","NE","NE","NE","NE","CS5","CS5","true","NE","NE","NE","NE","NE","NE"
"ENSG00000111058","n297","NE","CS7","NE","NE","NE","NE","NE","NE","CS6","CS6","false","NE","NE","NE","NE","NE",NA
"ENSG00000175164","n298","NE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"true","ND","ND",NA,NA,NA,NA
"ENSG00000110080","n299","NE","CS6","NE","NE","NE","NE","NE","NE","CS7","CS7","false","NE","NE","NE","NE","NE",NA
"ENSG00000111271","n300","NE","CS1","NE","NE","NE","NE","NE","NE","CS5","CS5","false","NE","NE","NE","NE","NE","NE"
"ENSG00000065833","n301","NE","CS7","NE","NE","NE","NE","NE","NE","CS4","CS4","false","NE","NE","NE","NE","NE",NA
"ENSG00000090661","n302","NE","CS2","NE","NE","NE","NE","NE","NE","CS4","CS4","false","NE","NE","NE","NE","NE",NA
"ENSG00000116906","n303","NE","CS1","NE","NE","NE","NE","NE","NE","CS5","CS5","true","NE","NE","NE","NE","NE",NA
"ENSG00000198931","n304","NE","CS0","E","NE","NE","NE","NE","NE","CS3","CS3","true","NE","NE","E","NE","NE","NE"
"ENSG00000174669","n305","E","CS2","NE","NE","NE","NE","NE","NE","CS3","CS3","true","NE","NE","E","NE","NE",NA
"ENSG00000198805","n306","NE","CS2","NE","NE","NE","NE","NE","NE","CS6","CS6","true","NE","NE","NE","NE","NE",NA
"ENSG00000099810","n307","NE","CS3","NE","NE","NE","NE","NE","NE","CS6","CS6","true","NE","NE","NE","NE","NE","NE"
"ENSG00000137860","n308","NE","CS5","NE","NE","NE","NE","NE","NE","CS5","CS5","true","NE","NE","NE","NE","NE",NA
"ENSG00000112759","n309","ND","CS3","NE","NE","NE","NE","NE","NE","CS6","CS6","true","NE","NE","NE","NE","NE","NE"
"ENSG00000101444","n310","ND","CS0","E","NE","NE","NE","NE","NE","CS1","CS1","false","E","E","E","E","NE","NE"
"ENSG00000014257","n311","NE",NA,NA,NA,"NE","NE","NE","NE","CS5","CS5","false","ND","ND","E",NA,NA,NA
"ENSG00000198246","n312","NE","CS5","NE","NE","NE","NE","NE","NE","CS6","CS6","true","NE","NE","NE","NE","NE",NA
"ENSG00000076685","n313","ND","CS9","NE","NE","NE","NE","NE","NE","CS5","CS5","false","NE","NE","NE","NE","NE",NA
"ENSG00000100354","n314","NE","CS5","NE","NE","NE","NE","NE","NE","CS7","CS7","false","NE","NE","NE","NE","NE",NA
"ENSG00000035687","n315","NE",NA,NA,NA,"NE","NE","NE","NE","CS1","CS1","false","ND","ND","E",NA,NA,NA
"ENSG00000138801","n316","NE","CS2","NE","NE","NE","NE","NE","NE","CS5","CS5","false","NE","NE","E","NE","NE","NE"
"ENSG00000104331","n317","NE",NA,NA,NA,"NE","NE","NE","NE","CS4","CS4","false","ND","ND","NE",NA,NA,NA
"ENSG00000125257","n318","NE","CS7","NE","NE","NE","NE","NE","NE","CS8","CS8","true","NE","NE","NE","NE","NE","NE"
"ENSG00000023839","n319","NE","CS1","NE","NE","NE","NE","NE","NE","CS5","CS5","false","NE","NE","E","NE","NE","NE"
"ENSG00000104879","n320","NE","CS6","NE","NE","NE","NE","NE","NE","CS5","CS5","false","NE","NE","E","NE","NE","NE"
"ENSG00000138074","n321","NE","CS4","NE","NE","NE","NE","NE","NE","CS5","CS5","true","NE","NE","NE","NE","NE",NA
"ENSG00000124357","n322","ND","CS1","NE","NE","NE","NE","NE","NE","CS6","CS6","true","NE","NE","NE","NE","NE","NE"
"ENSG00000108479","n323","NE","CS4","NE","NE","NE","NE","NE","NE","CS4","CS4","false","NE","NE","E","NE","NE","NE"
"ENSG00000125454","n324","NE","CS2","NE","NE","NE","NE","NE","NE","CS4","CS4","true","NE","NE","E","NE","NE",NA
"ENSG00000171174","n325","NE","CS2","NE","NE","NE","NE","NE","NE","CS5","CS5","true","NE","NE","E","NE","NE","NE"
"ENSG00000106799","n326","NE","CS3","NE","NE","NE","NE","NE","NE","CS4","CS4","false","NE","NE","E","NE","NE","NE"
"ENSG00000167508","n327","NE","CS0","E","E","NE","NE","NE","NE","CS1","CS1","true","E","E","E","E","NE",NA
"ENSG00000077009","n328","NE","CS8","NE","NE","NE","NE","NE","NE","CS5","CS5","false","NE","NE","NE","NE","NE","NE"
"ENSG00000114770","n329","NE","CS7","NE","NE","NE","NE","NE","NE","CS5","CS5","true","NE","NE","NE","NE","NE","NE"
"ENSG00000114956","n330","ND","CS7","NE","NE","NE","NE","NE","NE","CS4","CS4","true","NE","NE","NE","NE","NE","NE"
"ENSG00000162368","n331","NE","CS0","E","NE","NE","NE","E","E","CS1","CS1","true","ND","ND","E","E","E",NA
"ENSG00000033627","n332","NE","CS2","NE","NE","NE","NE","NE","NE","CS3","CS3","false","NE","NE","NE","NE","NE",NA
"ENSG00000047230","n333","NE","CS7","NE","NE",NA,NA,NA,NA,NA,NA,"false","NE","NE","NE","NE","NE",NA
"ENSG00000105675","n334","NE","CS4","NE","NE","NE","NE","NE","NE","CS5","CS5","false","NE","NE","NE","NE","NE","NE"
"ENSG00000011052","n335","NE","CS3","NE","NE",NA,NA,NA,NA,NA,NA,"false","ND","ND","E",NA,"NE","NE"
"ENSG00000005022","n336","NE","CS6","NE","NE",NA,NA,NA,NA,NA,NA,"false","NE","NE","E","NE","E",NA
"ENSG00000138030","n337","NE","CS2","NE","NE","NE","NE","NE","NE","CS4","CS4","true","NE","NE","E","NE","NE","NE"
"ENSG00000073734","n338","E","CS6","NE","NE","NE","NE","NE","NE","CS5","CS5","false","NE","NE","NE","NE","NE","NE"
"ENSG00000159131","n339","NE","CS0","E","E","NE","NE","NE","NE","CS3","CS3","true","NE","NE","E","NE","NE",NA
"ENSG00000156136","n340","NE","CS2","NE","NE","NE","NE","NE","NE","CS5","CS5","true","NE","NE","E","NE","NE","NE"
"ENSG00000093217","n341","NE","CS5","NE","NE","NE","NE","NE","NE","CS6","CS6","true","NE","NE","E","NE","NE",NA
"ENSG00000154027","n342","NE","CS8","NE","NE","NE","NE","NE","NE","CS6","CS6","true","NE","NE","NE","NE","NE","NE"
"ENSG00000135821","n343","NE","CS8","NE","NE","NE","NE","NE","NE","CS4","CS4","false","NE","NE","E","NE","NE","NE"
"ENSG00000067057","n344","ND","CS2","NE","NE","NE","NE","NE","NE","CS5","CS5","false","NE","NE","E","NE","NE","NE"
"ENSG00000143774","n345","NE","CS0","E","E","NE","E","E","E","CS0","CS1","true","ND","ND","E","E","E","NE"
"ENSG00000036565","n346","E","CS4","NE","NE","NE","NE","NE","NE","CS7","CS7","false","NE","NE","NE","NE","NE",NA
"ENSG00000100288","n347","NE","CS3","NE","NE","NE","NE","NE","NE","CS6","CS6","false","NE","NE","NE","NE","NE",NA
"ENSG00000058866","n348","NE","CS2","NE","NE","NE","NE","NE","NE","CS5","CS5","false","NE","NE","E","NE","NE","NE"
"ENSG00000196511","n349","NE","CS8","NE","NE","NE","NE","NE","NE","CS6","CS6","true","NE","NE","E","NE","NE",NA
"ENSG00000156110","n350","NE","CS2","NE","NE","NE","NE","NE","NE","CS5","CS5","false","NE","NE","E","NE","NE","NE"
"ENSG00000127080","n351","NE","CS1","NE","NE","NE","NE","NE","NE","CS2","CS2","true","E","NE","E","NE","NE",NA
"ENSG00000160209","n352","NE","CS0","E","NE","NE","NE","NE","NE","CS5","CS5","true","NE","NE","E","NE","NE","NE"
"ENSG00000175066","n353","NE","CS7","NE","NE","NE","NE","NE","NE","CS6","CS6","false","NE","NE","NE","NE","NE",NA
"ENSG00000068120","n354","NE","CS0","E","E","NE","NE","NE","NE","CS2","CS2","true","E","E","E","NE","NE",NA
"ENSG00000168487","n355","NE","CS1","E","NE","NE","NE","NE","NE","CS7","CS7","true","NE","NE","NE","NE","NE",NA
"ENSG00000103222","n356","NE","CS8","E","NE","NE","NE","NE","NE","CS6","CS6","true","NE","NE","E","NE","NE","NE"
"ENSG00000008130","n357","ND","CS0","E","NE","NE","NE","NE","NE","CS5","CS5","false","NE","NE","E","NE","NE","NE"
"ENSG00000159921","n358","NE","CS2","NE","NE","NE","NE","NE","NE","CS5","CS5","true","NE","NE","E","NE","NE","NE"
"ENSG00000074410","n359","NE","CS4","NE","NE","NE","NE","NE","NE","CS5","CS5","false","NE","NE","E","NE","NE","NE"
"ENSG00000138075","n360","E","CS4","NE","NE","NE","NE","NE","NE","CS5","CS5","false","NE","NE","E","NE","NE","NE"
"ENSG00000168393","n361","NE","CS0","E","E","NE","E","E","E","CS0","CS1","true","ND","ND","E","E","E",NA
"ENSG00000065534","n362","NE","CS7","NE","NE","NE","NE","NE","NE","CS6","CS6","false","NE","NE","E","NE","NE","NE"
"ENSG00000167900","n363","NE","CS4","NE","NE","NE","NE","NE","NE","CS5","CS5","true","NE","NE","NE","NE","NE","NE"
"ENSG00000165996","n364","NE",NA,NA,NA,"NE","NE","NE","NE","CS6","CS6","false","NE","NE","NE","NE",NA,NA
"ENSG00000063176","n365","NE","CS2","E","NE","NE","NE","NE","NE","CS4","CS4","false","NE","NE","NE","NE","NE","NE"
"ENSG00000106633","n366","NE","CS2","NE","NE","NE","NE","NE","NE","CS6","CS6","false","NE","NE","NE","NE","NE","NE"
"ENSG00000004455","n367","E","CS0","E","NE","NE","NE","NE","NE","CS2","CS2","false","NE","NE","E","NE","E",NA
"ENSG00000005471","n368","NE","CS6","NE","NE","NE","NE","NE","NE","CS4","CS4","true","NE","NE","E","NE","NE","NE"
"ENSG00000130717","n369","NE","CS5","NE","NE","NE","NE","NE","NE","CS5","CS5","false","NE","NE","E","NE","NE","NE"
"ENSG00000156510","n370","NE","CS4","NE","NE","NE","NE","NE","NE","CS5","CS5","false","NE","NE","E","NE","NE","NE"
"ENSG00000114268","n371","NE","CS5","NE","NE","NE","NE","NE","NE","CS4","CS4","false","NE","NE","NE","NE","NE","NE"
"ENSG00000100422","n372","NE","CS7","NE","NE","NE","NE","NE","NE","CS6","CS6","true","NE","NE","E","NE","NE","NE"
"ENSG00000163631","n373","NE","CS7","NE","NE","NE","NE","NE","NE","CS7","CS7","true","NE","NE","NE","NE","NE","NE"
"ENSG00000121879","n374","NE","CS6","NE","NE","NE","NE","NE","NE","CS2","CS2","false","NE","NE","E","NE","NE","NE"
"ENSG00000196839","n375","NE","CS6","NE","NE","NE","NE","NE","NE","CS5","CS5","true","NE","NE","NE","NE","NE",NA
"ENSG00000067177","n376","NE","CS9","NE","NE",NA,NA,NA,NA,NA,NA,"false","NE","NE","E","NE","NE","NE"
"ENSG00000101892","n377","NE","CS6","NE","NE",NA,NA,NA,NA,NA,NA,"false","NE","NE","NE","NE","NE",NA
"ENSG00000100983","n378","NE","CS0","E","NE","NE","NE","NE","NE","CS7","CS7","true","NE","NE","E","NE","NE",NA
"ENSG00000178814","n379","NE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"true","ND","ND","NE",NA,NA,NA
"ENSG00000150867","n380","E","CS1","NE","NE","NE","NE","NE","NE","CS5","CS5","false","NE","NE","E","NE","NE","NE"
"ENSG00000076555","n381","NE","CS5","NE","NE","NE","NE","NE","NE","CS4","CS4","true","NE","NE","NE","NE","NE","NE"
"ENSG00000135002","n382","NE","CS0","E","NE","NE","NE","NE","NE","CS1","CS1","true","E","E","E","E","NE",NA
"ENSG00000001084","n383","NE","CS0","E","NE","NE","NE","NE","NE","CS5","CS5","true","NE","NE","E","NE","NE","NE"
"ENSG00000064601","n384","NE","CS3","NE","NE","NE","NE","NE","NE","CS6","CS6","true","NE","NE","NE","NE","NE",NA
"ENSG00000021826","n385","E","CS9","NE","NE","NE","NE","NE","NE","CS6","CS6","true","NE","NE","NE","NE","NE","NE"
"ENSG00000163541","n386","NE","CS2","E","NE","NE","NE","NE","NE","CS3","CS3","true","NE","NE","E","NE","NE","NE"
"ENSG00000147853","n387","NE","CS8","NE","NE","NE","NE","NE","NE","CS4","CS4","true","NE","NE","E","NE","NE",NA
"ENSG00000166548","n388","NE","CS5","NE","NE","NE","NE","NE","NE","CS5","CS5","true","NE","NE","E","NE","NE","NE"
"ENSG00000059573","n389","NE","CS0","E","NE","NE","NE","NE","NE","CS4","CS4","true","NE","NE","E","NE","NE","NE"
"ENSG00000114054","n390","NE","CS8","NE","NE","NE","NE","NE","NE","CS5","CS5","true","NE","NE","NE","NE","NE",NA
"ENSG00000134326","n391","ND","CS7","NE","NE","NE","NE","NE","NE","CS4","CS4","true","NE","NE","NE","NE","NE",NA
"ENSG00000173599","n392","NE","CS2","NE","NE","NE","NE","NE","NE","CS2","CS2","true","E","NE","E","NE","NE",NA
"ENSG00000051382","n393","NE","CS5","NE","NE","NE","NE","NE","NE","CS3","CS3","false","NE","NE","E","NE","NE","NE"
"ENSG00000149476","n394","NE",NA,NA,NA,"NE","NE","NE","NE","CS5","CS5","true","NE","NE","NE","NE",NA,"NE"
"ENSG00000004468","n395","NE","CS8","NE","NE","NE","NE","NE","NE","CS6","CS6","false","NE","NE","NE","NE","NE","NE"
"ENSG00000140505","n396","ND","CS1","NE","NE","NE","NE","NE","NE","CS5","CS5","true","NE","NE","E","NE","NE","NE"
"ENSG00000142920","n397","ND",NA,NA,NA,"NE","NE","NE","NE","CS6","CS6","true","NE","NE","NE","NE",NA,NA
"ENSG00000167701","n398","NE","CS1","NE","NE","NE","NE","NE","NE","CS4","CS4","true","NE","NE","NE","NE","NE","NE"
