name,label
SEC24C,CS5
SEC23B,CS5
SPG21,CS4
BATF2,CS5
NBR1,CS5
PAFAH1B2,CS5
PAFAH1B3,CS6
BEGAIN,CS5
DEPP1,CS4
BAHD1,CS5
KRT19,CS5
ACTG1,CS1
PDE9A,CS6
TRIM32,CS5
FAM50B,CS8
KHDRBS2,CS5
BEND5,CS6
FLAD1,CS5
LASP1,CS3
USE1,CS2
DKK1,CS4
CIAO1,CS0
CCDC7,CS6
PAICS,CS3
CEP76,CS7
IFFO1,CS5
XRCC4,CS4
PTPN9,CS6
KCTD13,CS6
ARMC7,CS0
AKIRIN2,CS0
PYROXD1,CS1
UPRT,CS6
DGCR6L,CS5
SOX30,CS5
BAMBI,CS4
DYNLT3,CS4
DYNC1I2,CS0
CNOT3,CS0
CNOT2,CS1
EMD,CS6
FATE1,CS6
EFHC1,CS4
TEX11,CS5
TADA3,CS3
SGF29,CS2
UQCRB,CS2
MAGEA4,CS7
SAE1,CS0
UBA2,CS0
HAAO,CS5
GAD1,CS5
NOC4L,CS0
ASMTL,CS5
AEBP2,CS5
ZNF426,CS4
USP2,CS7
HOOK2,CS6
COMT,CS5
ARRB1,CS3
TMEM241,CS7
RUNX1T1,CS5
SFI1,CS5
CHCHD3,CS2
BEND7,CS6
ACCS,CS6
EFEMP2,CS6
FAM107A,CS5
SRSF1,CS0
RCOR3,CS6
HID1,CS3
NTN4,CS5
MAD1L1,CS7
XIAP,CS5
TDO2,CS5
RTN4IP1,CS4
RBMX,CS0
UBE2D1,CS5
TRIM39,CS7
SPOP,CS6
DNAJB3,
TRAPPC3,CS0
TRAPPC6A,CS5
COX7A2L,CS6
COX17,CS1
KATNAL1,CS6
VCL,CS1
ABI2,CS6
APEH,CS3
SLC9A1,CS5
MED28,CS0
S100A1,CS5
PPP2CA,CS0
GKAP1,CS5
ARIH2,CS3
UGP2,CS2
STAM2,CS5
SATB1,CS5
CNTFR,CS5
YIPF3,CS2
ZCCHC14,CS7
RAB3IL1,CS6
NLE1,CS0
MNS1,CS6
RAI1,CS6
ZKSCAN7,CS5
PSME3,CS3
TFF1,CS6
PRUNE2,CS5
PLSCR4,CS7
WWP2,CS5
RNF183,CS5
NADK,CS4
RWDD4,CS3
KCTD17,CS6
TEX37,CS6
ILF3,CS1
TNNT1,CS5
STX11,CS5
TAF6L,CS1
PSMC4,CS0
RAMAC,CS1
SET,CS2
CBLB,CS6
CIAO2B,CS0
C10orf62,CS6
PPFIBP2,CS6
SPATA2,CS5
NCKIPSD,CS4
SGTB,CS6
FTSJ3,CS0
ENKD1,CS3
GEM,CS6
RNF8,CS1
CEP44,CS6
MUL1,CS4
CDC42EP1,CS5
ACTN1,CS4
KIFBP,CS2
DACH1,CS4
ASB13,CS6
LRCH4,CS4
ENOX2,CS7
MYO15B,
DHX58,CS6
IFT20,CS6
DOK2,CS7
NDUFB1,CS3
TRIM27,CS6
LPXN,CS6
ARR3,CS5
GNMT,CS5
MLH1,CS5
ZNF414,CS5
MAD2L1BP,CS1
RADIL,CS3
C2orf88,CS5
PDLIM1,CS6
GFAP,CS5
SIRT3,CS6
PRPF3,CS0
NUDCD3,CS1
HSPA2,CS6
HSPBP1,CS6
GABRD,CS6
H3-3B,
EHMT2,CS2
PDLIM4,CS6
MYOZ1,CS5
RNF40,CS1
FBXL18,CS4
H2BC15,CS0
BCCIP,CS1
NSUN4,CS2
SDSL,CS6
JUP,CS5
GLIS3,CS5
AKR1C3,CS5
ZBTB24,CS6
RABAC1,CS4
ING5,CS5
EID3,CS6
ZNF263,CS6
DUT,CS0
CENPO,CS3
FAM124A,CS5
GLRX3,CS2
KRT6B,CS5
FOSL1,CS2
KRR1,CS0
CATSPER1,CS5
PIM2,CS4
MIEF2,CS4
WDR25,CS1
TRAPPC2B,
MTMR9,CS6
EMILIN1,CS5
SF1,CS0
CDC42EP4,CS4
WDR6,CS5
SS18L1,CS5
RAB33A,CS6
BANP,CS0
SHCBP1,CS5
ZUP1,CS4
ZCCHC10,CS4
LDB1,CS3
SSBP4,CS3
LRSAM1,CS5
CYB5R2,CS6
FKBP6,CS3
NME7,CS6
MFI,
TSGA10,CS4
TRAF3IP2,CS5
IL36RN,CS4
NDC80,CS0
RPIA,CS2
CPNE7,CS2
PSMC6,CS0
ECPAS,CS4
MIF,CS5
NME4,CS6
TRIR,CS3
TNFAIP8,CS6
MED4,CS0
PRRC2B,CS5
SNX20,CS7
POLE3,CS1
SRGN,CS3
MEA1,CS5
XPO6,CS4
FNDC11,CS5
EIF3L,CS4
STX4,CS4
DPY30,CS2
ASH2L,CS1
FANCG,CS5
GABPB1,CS1
PIDD1,CS4
VSIR,CS7
STAMBPL1,CS6
CCDC112,CS5
CCDC120,CS5
RMND5B,CS5
BEX2,CS6
BAIAP2,CS4
PHF21A,CS5
IFIT3,CS6
IFIT1,CS5
SIRPA,
TCF25,CS3
DSTN,CS2
HDHD3,CS4
KRT6A,CS5
AQP1,CS6
ZFP36L1,CS1
UTP14A,CS1
CEP72,CS4
AIMP2,CS4
KARS1,CS0
SRSF6,CS1
RNPS1,CS0
MAPK9,CS7
CCNB1IP1,CS3
ZNF670,CS6
HOXB9,CS4
IKZF1,CS5
MFSD3,CS4
SETD5,CS2
NR1H2,CS6
DEF6,CS5
SLC1A1,CS6
SYT17,CS5
THAP10,CS6
RASL11B,CS6
PRDX1,CS3
IRF3,CS5
ARHGEF39,CS5
AFF4,CS5
UBC,
CCDC91,CS5
DPPA4,CS5
SSX4,
HIF1A,CS9
ZNF581,CS7
UBE2D4,CS3
COQ8A,CS5
CARF,CS4
PRMT8,CS6
PHF1,CS5
CARD14,CS6
CLK3,CS7
RSRP1,CS6
ZNF646,CS5
USO1,
ASB9,CS7
HIF1AN,CS3
MATR3,CS2
SLC35A2,CS3
STAC3,CS4
FAM214B,CS3
WDR37,CS7
CCDC130,
BABAM1,CS7
BABAM2,CS5
RIPK2,CS5
KCNRG,CS5
ZNF764,CS6
ZMIZ2,CS5
REX1BD,CS5
UNC119,CS3
C16orf74,CS5
SH3GL1,CS3
RGR,CS3
ZSCAN20,CS3
SCAND1,CS4
IQUB,CS7
CDK4,CS2
CDKN2D,CS6
UBTD1,CS5
IQCN,CS4
SEPTIN6,
SEPTIN1,
TASOR2,CS5
NKAP,CS1
COASY,CS2
EFS,CS5
SH2D3C,CS5
ZBTB48,CS4
LLCFC1,CS2
DDX17,CS4
RPS15A,CS0
C10orf12,
CWC25,CS1
RBFOX2,CS6
NASP,CS1
H3C7,CS3
C11orf16,CS6
RFX6,CS6
ZNF101,CS6
TMCO6,CS5
SALL2,CS5
NDEL1,CS5
CDK5R1,CS6
PLK4,CS1
IFIT2,CS5
ELOF1,CS2
C5orf22,CS6
RAI2,CS6
YY1AP1,CS3
CDK18,CS5
GCC1,CS5
ZNF580,CS5
RCN3,CS6
PUF60,CS0
DARS1,CS0
DHRS1,CS4
RILPL2,CS3
GPKOW,CS1
PLAAT3,CS5
RHPN1,CS2
VASP,CS4
FAM153A,CS6
ZCCHC17,CS3
PNKD,CS4
GMDS,CS6
MTCP1,CS7
EIF4E2,CS4
EIF4ENIF1,CS4
NDUFA5,CS2
WDR24,CS1
TULP2,CS4
RABL2B,CS4
SEM1,CS1
PCID2,CS1
ISG15,CS6
USP18,CS2
SNAP25,CS4
MEAK7,CS5
HSPB7,CS3
ELMOD1,CS4
THG1L,CS1
TPM1,CS3
RHEBL1,CS4
IKZF5,CS5
HACL1,CS6
GSE1,CS5
ZNF559,CS3
GLUL,CS5
KEL,CS6
GPBP1L1,CS3
LRRC41,CS5
APIP,CS3
GNL3L,CS0
TNNI1,CS4
ZFC3H1,CS3
HOOK1,CS4
MYOZ2,CS5
MARK3,CS5
TREX2,CS6
TEAD3,CS3
ZBTB25,CS4
ATG12,CS5
MPP1,CS6
AMOTL2,CS9
CKB,CS6
FBP1,CS4
PCNX4,
MAGOHB,CS5
RAB6A,CS1
PMM1,CS6
HOMER1,CS6
HMGA1,CS1
RBM42,CS1
VPS72,CS1
DUSP6,CS5
KIAA1217,CS6
RBM7,CS5
CPSF7,CS4
FZD7,CS6
UBB,
STN1,CS2
FASTK,CS6
CDC23,CS0
NDUFB9,CS1
EIF4EBP3,CS4
UBL7,CS6
VIL1,CS5
NEU4,CS5
GABARAPL1,CS6
RPS26,
TSR2,CS0
KLHL2,CS4
CSTF2T,CS4
MTF1,CS5
SH2D4A,CS6
CCDC42,CS6
NPPB,CS7
ZMYND10,CS3
CTNNBIP1,CS4
IFT27,CS6
HSPB11,CS5
WDR5,CS0
COL8A1,CS4
HERPUD1,CS6
KBTBD7,CS6
CD177,
PRPSAP1,CS4
BAG3,CS5
FAM189A2,CS5
TRPT1,CS5
IKZF3,CS4
OGDH,CS1
RUNDC3A,CS5
RPL31,CS0
ZNF451,CS5
TAP1,CS2
DCTN5,CS0
SNAP29,CS2
TSEN15,CS7
NBPF3,CS1
PFKL,CS5
SORBS2,CS7
ACTL6A,CS0
ZNF205,CS3
TREX1,CS5
MRI1,CS6
SH3BP5L,CS3
PHC1,CS3
SFMBT1,CS4
MIF4GD,CS4
ARHGAP29,CS3
HHEX,CS5
BCL2L13,CS5
CCER1,CS6
DBNDD2,CS7
IMP3,CS0
RNF126,CS5
C1orf216,CS4
IP6K2,CS5
TRAF6,CS5
CALML3,CS6
RXRG,CS5
SIX1,CS5
FASTKD5,CS4
RHOC,CS3
ARHGAP1,CS5
TRAPPC2L,CS1
NOL4,CS6
SIRT6,CS6
ELF5,CS5
LCMT1,CS2
PARVA,
NAA10,CS0
BORCS5,CS3
MLF1,CS4
DIEXF,
SNF8,CS1
RPS14,
TAF9,CS4
TEAD4,CS2
WWTR1,CS1
CDC42EP3,CS5
CEP55,CS2
ZC3H12A,CS5
TANK,CS5
TACO1,CS5
FTH1,
UBA5,CS1
LDLRAP1,CS5
NCK2,CS4
ZFAND2B,CS6
EIF4A3,CS0
CCDC174,CS1
KRT17,
CFDP1,CS2
EEF2KMT,CS0
TPM3,CS2
ZFP36,CS5
RAB3IP,CS5
AGGF1,CS6
RPRD1B,CS1
CXADR,CS3
DYNC1I1,CS6
CHMP4A,CS5
MAPRE3,CS6
AKTIP,CS2
ZC4H2,CS7
EIF3H,CS1
CHST1,CS6
EIF5A2,CS6
SELENBP1,CS3
GSTZ1,CS6
JUNB,CS3
SSBP2,CS5
PRKN,CS5
TPGS2,CS6
ZNF707,CS6
RAB37,CS4
CTNNBL1,CS1
GTPBP10,CS5
PIH1D1,CS5
PRR14,CS4
PKN1,CS4
LINGO1,CS4
HPRT1,CS6
RPL9,
ZFHX3,CS6
MOB1A,CS4
KLF6,CS4
DDI1,CS6
INTS11,CS0
PITX1,CS4
CETP,CS5
NME3,CS4
BBS2,CS6
SERF2,CS3
CRK,CS2
DLGAP5,CS3
NDUFV1,CS4
PRDX3,CS3
RSPH14,CS4
ACTN4,CS6
DNPEP,CS5
EMC9,CS5
ZCCHC12,CS5
CCDC116,CS5
CSNK1G2,CS4
SCNM1,CS2
TRIM21,CS7
MEOX2,CS7
SAMM50,CS1
HOMER3,CS4
PCED1A,CS5
ZC3H11A,
CHMP2B,CS5
EIF4H,CS2
C11orf68,CS3
GLYCTK,CS5
DOCK10,CS7
CCT3,CS0
CD99,CS7
WNT5B,CS4
RXRB,CS6
DEUP1,CS7
SERTAD1,CS7
NADSYN1,CS5
SERTAD3,CS5
CBFA2T2,CS6
ZFAND6,CS4
HSBP1,CS3
DNPH1,CS4
IGLC1,
RORA,CS5
EAPP,CS1
AAR2,CS5
SAMD3,CS5
SAT2,CS4
SMAD9,CS4
EEF1G,CS0
CCND2,CS4
PLCD4,CS5
SEC24D,CS6
DDX39A,CS4
SARNP,CS2
MAP3K7CL,CS5
TAB3,CS5
GCSH,CS2
AKR7A2,CS4
AKR7A3,CS2
SRSF4,CS3
LIN37,CS3
PHYHIPL,CS5
TINAGL1,CS4
MRFAP1L1,CS5
MORF4L1,CS3
TRMT1,CS3
CLEC1B,CS7
PARP11,CS4
NPDC1,CS4
BUB1,CS1
RWDD1,CS6
DRG1,CS2
ZNF334,CS7
OPTN,CS6
NIP7,CS0
ZNF232,CS5
CFAP206,CS5
RNF138,CS4
TCL1A,CS6
H2AW,CS2
DUSP12,CS4
HINFP,CS0
VPS33B,CS6
VIPAS39,CS4
TBL3,CS0
PTS,CS7
SF3B2,CS0
PRC1,CS0
TRIM41,CS5
WAC,CS1
SH3YL1,CS5
ZNF136,CS5
DDAH2,CS6
INPP5K,CS5
RRS1,CS0
PRPS1,CS5
BET1,CS2
UTP6,CS1
TKTL2,CS7
CEACAM5,CS6
HYI,CS4
PITPNC1,CS6
TMEM123,CS6
CHMP7,CS1
KASH5,CS6
CCDC87,CS3
SERP2,CS6
DYDC2,CS5
AP5B1,CS4
HPCAL1,CS5
RSL24D1,
SNIP1,CS1
CSNK1E,CS5
PLEKHF1,CS5
METTL17,CS2
ILF2,CS0
GNPDA1,CS6
UBAC1,CS6
MCMBP,CS1
EPB41L3,CS6
ZNF567,CS7
MAP3K20,CS4
GPX7,CS5
VAMP3,CS6
SCGN,CS6
DYRK2,CS4
SULT2B1,CS3
TMEM11,CS4
SNAPC5,CS0
BATF,CS6
DPEP1,CS5
EVI5L,CS5
MAGEA12,CS6
LOXL4,CS4
SF3A3,CS0
TGIF1,CS5
TTC14,CS2
SH3GLB2,CS4
CHMP4B,CS0
NCALD,CS5
NAPA,CS0
ATP6V1G1,CS0
ELAVL3,CS4
TFDP1,CS1
NRBP1,CS1
GNG11,
SLC22A6,CS6
MTUS2,CS7
ELAVL4,CS5
CTH,CS6
LILRA3,
HMG20B,CS6
RPL23,CS0
DUSP13,CS4
TXNDC11,CS5
STK25,CS4
TRIM2,CS5
ACMSD,CS6
SEC13,CS0
SEC16B,CS5
CKS2,CS1
PCGF1,CS5
C11orf49,CS5
SEC24A,CS3
CALCOCO1,CS4
RIC8A,CS5
MAPKAP1,CS1
TRIM69,CS6
MLLT3,CS6
ZBTB5,CS5
SMUG1,CS3
DPCD,CS3
RUVBL2,CS0
HDDC3,CS5
UBLCP1,CS6
CLK2,CS1
TBC1D17,CS5
NXT1,CS3
TRIM9,CS3
GALE,CS3
SORD,CS5
NECTIN2,CS6
MALL,CS2
MRPS18B,CS3
MID1IP1,CS6
SPATA46,CS5
TERF2IP,CS5
POLR1H,CS1
TPRKB,CS1
ASL,CS4
SERPINI2,CS5
NFKBIE,CS2
CUEDC2,CS4
XAGE2,CS5
TSC22D3,CS7
C1QTNF1,CS3
ARHGAP9,CS4
RGS2,CS4
RABGEF1,CS2
DR1,CS1
STX5,CS0
KDM8,CS2
PCYT2,CS4
E4F1,CS1
AHSP,CS5
FUZ,CS5
CPLANE2,CS4
REEP6,CS5
BRCC3,CS6
ZNF440,CS6
HCLS1,CS5
SIGLEC5,CS7
CNST,CS7
SNX15,CS4
DYNLRB1,CS0
PTCD3,CS2
SLC25A10,CS2
WDR4,CS2
METTL1,CS2
GJA5,CS3
CRYBA2,CS5
FLACC1,CS5
PLAC8,CS3
SRI,CS3
ASPA,CS6
TCAF1,CS3
CIAPIN1,CS1
CPSF4,CS0
FIP1L1,CS0
TSPAN3,CS7
HHLA3,CS5
HAX1,CS3
EIF3F,CS0
RBM4B,
SLU7,CS0
DRG2,CS4
MTMR8,CS5
PPP3CA,CS5
RGS14,CS5
IPO11,CS0
HEY2,CS7
CIRBP,CS4
ZFP64,CS6
FHL5,CS6
H3C15,
XAB2,CS0
SNX22,CS4
ALX1,CS5
ITGB3BP,CS5
EIF1AD,CS0
BSG,CS3
OTULIN,CS5
PLSCR3,CS6
EXD3,CS5
KLF12,CS6
LEPROTL1,CS7
KLRG1,CS6
SPPL2A,CS5
NTNG2,CS5
GALT,CS4
UBE2D3,CS1
TFG,CS5
ABCC9,CS5
HSPA13,CS4
UBE2Z,CS3
KAT14,CS4
GMPPA,CS6
GMPPB,CS0
POLR2M,
MED7,CS1
NFKBIA,CS5
ERCC1,CS3
PSMD9,CS3
ETF1,CS0
KEAP1,CS4
SELENOI,CS6
SEPHS1,CS2
ITPK1,CS3
CCDC14,CS5
SEMA4G,CS5
PPIL3,CS4
CLASRP,CS2
HEYL,CS5
TCEA2,CS6
TDRD7,CS7
KIF6,CS6
CHAC1,CS5
SYT4,CS6
PPP1R16A,CS5
SP100,CS6
CHTF8,CS2
EIF4EBP1,CS3
EFEMP1,CS5
FAM76B,CS5
TMSB4Y,
YIPF6,CS7
YIPF2,CS4
PYCARD,CS6
PPIA,
FAM13C,CS5
YIPF4,CS6
PDLIM5,CS7
TRPV5,CS6
SARG,
PCSK5,CS6
CHMP5,CS1
PSMC1,CS0
CARD9,CS6
EML1,CS5
ISG20L2,CS1
PDGFRB,CS4
IRF4,CS5
ITPKB,CS6
ZNF473,CS6
MAF1,CS3
SNX7,CS4
NQO2,CS7
CLDN2,CS6
QKI,CS4
GAK,CS2
INVS,CS6
ZSCAN9,CS6
HPCAL4,CS5
GPANK1,CS5
LRIF1,CS6
NOC2L,CS1
PDHX,CS5
RIOX2,CS4
CDCA3,CS3
CTDSP1,CS5
TAF9B,CS4
C7orf50,CS2
OTX1,CS4
FAM86C1P,CS3
CSNK1D,CS4
MYD88,CS6
MRPL4,CS1
EXOC3-AS1,
WTAP,CS1
MATK,CS5
SAP30BP,CS0
EURL,
ZBTB22,CS5
ACP1,CS7
PBK,CS6
MOB3B,CS5
MAX,CS1
MTHFS,CS6
KRTAP3-2,
AGT,CS5
ACAP1,CS4
C8orf48,CS7
BTRC,CS4
G2E3,CS4
SYT11,CS4
DBNL,CS4
KCNMB1,CS7
RPS28,
S100A16,CS5
S100A14,CS4
MAGEB4,CS6
SMCP,CS7
ETNK2,CS4
PLK3,CS5
ARL11,CS5
IP6K1,CS5
UBA7,CS4
OGT,CS0
NUP62CL,CS7
SUV39H2,CS5
KHDC4,CS4
PHYKPL,CS5
TEX28P2,
ZNF202,CS5
MID2,CS4
TTR,CS6
JAKMIP2,CS6
RENBP,CS5
TENT5B,CS5
RAB2A,CS5
FAM71C,CS6
PEX26,CS5
CIAO2A,CS1
C9orf16,
WDR62,CS3
TNFAIP8L1,CS5
NFYA,CS2
TUBA3C,CS4
IST1,CS2
PRPF19,CS0
NXT2,CS6
PSMC2,CS0
PSMD5,CS5
RFC4,CS0
RFC5,CS0
RALB,CS5
PEX3,CS5
ALDH1A1,CS6
PSME1,CS2
PSMD10,CS5
GYG2,CS6
RAB1A,CS2
S100A2,CS6
MXI1,CS7
BIK,CS7
CDKN2B,CS7
AP1M2,CS6
TFDP2,CS5
STAMBP,CS0
EIF4E,CS0
GEMIN6,CS1
GEMIN7,CS1
CASP9,CS5
BHMT,CS5
S100B,CS6
ARL2,CS0
U2AF1,
BAK1,CS1
ELOC,CS0
ELOB,CS1
RRAGA,CS1
RRAGC,CS2
NXF1,CS0
IMPA1,CS5
ACD,CS3
POT1,CS1
S100A4,CS4
GSTA4,CS5
EIF3C,
RAD9A,CS1
PSMC3,CS0
TXNRD2,CS5
ARL1,CS5
GOLGA1,CS4
GOLGA4,CS4
JMY,CS4
ITGA2B,CS4
DIDO1,CS2
ZBTB8A,CS5
PAXIP1,CS3
CEP170P1,
FRYL,CS6
ZNF276,CS5
GGA1,CS5
TRAK2,CS6
MAPT,CS4
POLR2C,CS0
GLRX,CS3
ATP7A,CS5
ATP7B,CS6
LIG4,CS4
NHEJ1,CS4
PLAU,CS5
SERPINE1,CS6
SERPINE2,CS6
SDC1,CS2
LACRT,CS4
FGF2,CS5
SDC2,CS5
SDC4,CS5
TUBA1A,CS3
SPART,CS6
PMAIP1,CS6
HRK,CS1
BID,CS5
BMF,CS3
BBC3,
PRKACA,CS3
AKIP1,CS5
MYC,CS0
STK11,CS2
CAB39,CS3
STRADA,CS4
APTX,CS4
PARP1,CS2
NF2,CS9
SGSM3,CS5
LIN9,CS1
JUN,CS3
NUP153,CS1
NUTF2,CS0
POLB,CS7
TAF1D,CS1
CCK,CS5
CCKBR,CS5
SPC24,CS0
MIS12,CS1
SPC25,CS0
KNL1,CS1
ZWINT,CS2
DSN1,CS1
NUF2,CS0
SH3BGRL,CS5
ERBB2,CS3
ERBB3,CS4
PIK3R2,CS3
ACAN,CS5
LUM,CS6
NSL1,CS1
PPID,CS5
HSP90AB1,CS2
RET,CS5
EPHA5,CS6
RP9,CS3
MPRIP,CS2
PPP1R12C,CS5
RAPH1,CS4
HDAC1,CS3
HDAC4,CS5
HDAC5,CS5
HDAC6,CS6
CHFR,CS5
RICTOR,CS1
RPTOR,CS1
SYT1,CS5
SV2B,CS7
C6orf15,CS4
SV2C,CS4
MMP14,CS7
MAP2K7,CS3
TCERG1,CS1
SF3A1,CS0
SF3B1,CS0
DNAJB9,CS5
TPM4,CS2
NPM1,CS1
PCBP1,CS0
HNRNPH1,CS1
RBBP7,CS5
RBBP4,CS0
MTA1,CS6
SIN3A,CS1
CRTC2,CS3
SIK2,CS4
CACNA1F,CS6
CABP4,CS3
SART3,CS0
PRPF4,CS0
SNRNP200,CS0
CD2BP2,CS2
EIF4G1,CS1
EIF4A2,CS4
PRPF8,CS0
KIF5B,CS6
CNOT1,CS1
IPO4,CS5
HERC2,CS2
SNRNP40,CS1
CDAN1,CS1
EFTUD2,CS0
SMNDC1,CS1
SF3B3,CS0
PAAF1,CS5
BTG2,CS6
PSMD13,CS0
TLK2,CS1
ROCK2,CS7
IKBKE,CS6
YWHAB,CS4
TCEAL1,CS5
PSMD12,CS0
FBXO4,CS6
PSMD1,CS0
RANGAP1,CS0
NSF,CS0
PSMD6,CS0
GSTK1,CS6
EIF1B,CS5
EIF3A,CS0
PI4KB,CS1
DHX36,CS1
TLE3,CS6
PSMD3,CS0
MLF2,CS5
MMS19,CS1
TUSC2,CS3
HSPA4L,CS6
FDFT1,CS5
MAGEB2,CS6
MCC,CS7
GEMIN4,CS1
ACP6,CS5
PSMD11,CS0
CDK11B,
TNFRSF14,CS4
UGGT1,CS6
LGALS9,CS2
ASB3,CS3
CDKN2C,CS6
PTP4A3,CS5
GCN1,CS2
RIOK3,CS5
CHST12,CS6
NELFCD,CS1
VARS1,CS0
EEF1A2,CS5
ALDH16A1,CS6
RPL3,CS0
MKLN1,CS3
RO60,CS4
LARP1,CS3
SMYD2,CS6
IRS2,CS3
PON2,CS5
RUVBL1,CS0
IQGAP1,CS6
STRN,CS6
PFAS,CS2
HLA-B,
DDX23,CS1
SLC27A4,CS6
TMBIM4,CS5
DYNC1H1,CS0
UQCRC1,CS2
NEK9,CS5
DNASE2,CS4
DERA,CS4
RAI14,CS5
PLRG1,CS1
KHK,CS4
AP2S1,CS1
MPDU1,CS3
MORF4L2,CS6
SAMD4B,CS2
WRAP73,CS4
PPP4R3A,CS4
BRAF,CS5
VCP,CS0
STRN3,CS4
EIF6,CS0
IRGQ,CS6
ARPC2,CS2
ACTR3B,CS6
LUC7L2,CS1
WDCP,CS5
MYBBP1A,CS1
DDX56,CS0
GLB1,CS5
PRPF4B,CS1
OLA1,CS2
RPN2,CS1
PPP1CB,CS0
PPP1R7,CS1
ATIC,CS4
KRT85,CS4
CDC20,CS0
EML3,CS5
ABCD3,CS3
RAB5IF,CS4
RANBP2,CS1
SSB,CS1
DSTYK,CS4
COPS2,CS0
RNF123,CS3
CNTF,CS5
ARPC1A,CS4
MRPS22,CS1
NFKBIL1,CS6
PTP4A2,CS3
EIF3M,CS0
MYH9,CS2
PRPF40A,CS1
ATAD3A,CS4
NOLC1,CS1
PPM1B,CS5
RASGRP1,CS4
EDC3,CS5
CDK6,CS1
RASGRF2,CS6
OSBPL3,CS6
UQCRC2,CS2
EIF2D,CS6
RAD51,CS0
PPP2R1A,CS1
CD40,CS6
CORO1A,CS5
TSR1,CS0
CLASP1,
AKR1B1,CS5
TFE3,CS6
TIPRL,CS2
BCKDK,CS5
CCDC47,CS4
XPO5,CS1
USP8,CS1
USF2,CS3
DNAAF5,CS5
TCEAL9,CS4
EPRS1,CS0
PPFIBP1,CS5
PHB2,CS0
CCAR2,CS6
MNAT1,CS1
NRDE2,CS0
TCOF1,CS1
HEATR1,CS0
PAK4,CS4
LRRK1,CS5
PPP4R3B,CS4
RRBP1,CS5
STRN4,CS4
PHLDA3,CS6
KLC4,CS5
EIF3D,CS0
NPRL2,CS4
ACLY,CS1
CNBP,CS4
IGF2BP1,CS5
PARD3,CS1
YARS1,CS0
RBM25,CS0
ACTR2,CS0
CCN4,
DYNLL1,CS1
DDX27,CS1
OTUD4,CS6
TSC22D1,CS5
TJP2,CS6
ARHGDIA,CS5
RPL23A,CS0
LYAR,CS7
CLEC3B,CS6
OSTF1,CS6
CAMK2B,CS5
CAMK2A,CS5
IMPDH2,CS1
CAMK2D,CS5
CNNM4,CS4
PSMD14,CS0
ICA1,CS5
DDOST,CS1
PAK2,CS3
UBE2M,CS0
NAE1,CS1
TWF2,CS4
VRK3,CS7
ERC1,CS5
CDC25B,CS1
RPRM,CS6
PSMD7,CS0
SEPTIN7,
KRT31,CS3
ELAC2,CS1
EPPK1,
AP3B1,CS3
CCNA1,CS5
USP9X,CS2
RFXANK,CS3
KIF5C,
CDC37,CS0
PMVK,CS2
CENPH,CS2
FKBP4,CS4
PITPNA,CS5
RAB11FIP1,CS7
EIF2B1,CS0
EIF2B3,CS0
SH3BP4,CS6
ATG5,CS7
SIRT2,CS4
CLASP2,
CHAF1B,CS0
ELOVL1,CS2
LUC7L,CS5
FIBP,CS3
C2CD5,CS6
CDK2AP1,CS4
AMY1A,
DBT,CS4
ADI1,CS5
AZIN1,CS5
OAZ2,CS7
FNTB,CS1
FBXW11,CS1
USF1,CS4
MARK2,CS2
MYO1B,CS5
SRPK1,CS4
MRPS25,CS4
ARPC1B,CS6
ATAD3B,CS4
NUP93,CS0
EIF3I,CS0
RACGAP1,CS0
TIMM13,CS1
PLEKHJ1,CS4
BCAS2,CS1
COX4I1,CS2
MTX1,CS6
SNCG,CS6
PGRMC1,CS6
EFHD1,CS5
KIF23,CS0
CNOT10,CS5
ACTR3,CS2
MYH10,CS6
PASK,CS5
SERINC3,CS5
EIF4G3,CS5
AHCY,CS1
RAB8A,CS6
RAB10,CS1
RAB14,CS4
LGALS1,CS6
SUSD2,CS6
RGS10,CS6
LUC7L3,CS0
CHD1,CS3
FABP4,CS6
STRIP1,CS2
PPP1R2,CS1
NCAPG,CS0
CALM3,CS6
USP39,CS0
SRPRB,CS1
PURA,CS6
TNFRSF10D,CS6
ELF3,CS5
DHX57,CS4
FANCI,CS4
SGK1,CS4
PPP2CB,CS5
PTP4A1,CS3
GH1,CS5
LTA4H,CS5
RPS19,CS0
TTC27,CS0
XPO7,CS5
BZW1,CS3
BZW2,CS5
DDX3X,CS0
MPG,CS6
LRRC59,CS3
PSMD8,CS0
RPL32,CS0
UFM1,CS1
CDK5RAP3,CS2
ATG4B,CS5
PPP4R1,CS5
LTF,CS2
RPS3A,
S100A8,CS4
AKAP13,CS6
EIF4G2,CS1
SEC63,CS2
TMEM33,CS6
NUP205,CS0
TTBK1,CS3
TTBK2,CS7
RSU1,CS4
CASP4,CS6
SMC3,CS0
RPS11,CS0
PPP1R11,CS0
WDR33,CS0
TSPAN17,CS4
HACD3,CS5
UBR4,CS1
ULK1,CS6
PELO,CS1
GTF2A1,CS1
TBPL1,CS6
EXT1,CS3
KRT33B,
EZR,CS5
ACOT2,CS5
ZNF277,CS6
KRT35,CS4
CYCS,CS1
TUFM,CS3
KHSRP,CS4
RAB25,CS4
PKIG,CS4
BOP1,CS0
GSKIP,CS6
RPS10,CS0
PLEKHB2,CS6
HNF1A,CS5
BRIX1,CS0
S100A9,CS5
TAGLN,CS5
MYH7,CS5
NTHL1,CS6
SURF4,CS3
CALR,CS4
CALML5,CS6
BCAS1,CS5
KRT36,CS5
